,kind,date,mode_price,area,mean_temp,max_temp,min_temp,sum_rain,sun_time,mean_humid,difference_temp
21733,さつまいも,20140904,1080.0,0,24.6,28.3,20.4,0.0,4.4,70.0,7.900000000000002
21734,かぶ,20140905,216.0,0,27.2,31.1,23.8,0.0,5.7,75.0,7.300000000000001
21735,トマト,20140905,1620.0,0,27.2,31.1,23.8,0.0,5.7,75.0,7.300000000000001
21736,さつまいも,20140905,972.0,0,27.2,31.1,23.8,0.0,5.7,75.0,7.300000000000001
21737,かぶ,20140906,178.0,0,26.9,30.7,24.8,0.0,5.1,77.0,5.899999999999999
21738,トマト,20140906,1620.0,0,26.9,30.7,24.8,0.0,5.1,77.0,5.899999999999999
21739,さつまいも,20140906,1620.0,0,26.9,30.7,24.8,0.0,5.1,77.0,5.899999999999999
21740,かぶ,20140908,178.0,0,21.4,23.7,19.0,5.5,0.0,84.0,4.699999999999999
21741,トマト,20140908,1620.0,0,21.4,23.7,19.0,5.5,0.0,84.0,4.699999999999999
21742,さつまいも,20140908,972.0,0,21.4,23.7,19.0,5.5,0.0,84.0,4.699999999999999
21743,かぶ,20140909,184.0,0,22.8,27.2,20.3,0.0,6.3,74.0,6.899999999999999
21744,トマト,20140909,1620.0,0,22.8,27.2,20.3,0.0,6.3,74.0,6.899999999999999
21745,さつまいも,20140909,972.0,0,22.8,27.2,20.3,0.0,6.3,74.0,6.899999999999999
21746,かぶ,20140911,167.5,0,21.6,23.6,19.8,10.5,0.6,86.0,3.8000000000000007
21747,トマト,20140911,1620.0,0,21.6,23.6,19.8,10.5,0.6,86.0,3.8000000000000007
21748,さつまいも,20140911,1728.0,0,21.6,23.6,19.8,10.5,0.6,86.0,3.8000000000000007
21749,かぶ,20140912,172.5,0,22.6,28.1,18.6,0.0,7.9,65.0,9.5
21750,トマト,20140912,1620.0,0,22.6,28.1,18.6,0.0,7.9,65.0,9.5
21751,さつまいも,20140912,972.0,0,22.6,28.1,18.6,0.0,7.9,65.0,9.5
21752,かぶ,20140913,167.5,0,22.4,26.8,19.3,1.0,6.4,65.0,7.5
21753,トマト,20140913,1620.0,0,22.4,26.8,19.3,1.0,6.4,65.0,7.5
21754,さつまいも,20140913,1080.0,0,22.4,26.8,19.3,1.0,6.4,65.0,7.5
21755,かぶ,20140916,162.0,0,24.5,28.3,21.4,0.0,8.4,68.0,6.900000000000002
21756,トマト,20140916,1620.0,0,24.5,28.3,21.4,0.0,8.4,68.0,6.900000000000002
21757,さつまいも,20140916,972.0,0,24.5,28.3,21.4,0.0,8.4,68.0,6.900000000000002
21758,かぶ,20140917,124.5,0,22.9,26.6,20.6,0.0,1.7,63.0,6.0
21759,トマト,20140917,1620.0,0,22.9,26.6,20.6,0.0,1.7,63.0,6.0
21760,さつまいも,20140917,972.0,0,22.9,26.6,20.6,0.0,1.7,63.0,6.0
21761,かぶ,20140918,130.0,0,21.9,25.5,19.6,0.0,3.5,48.0,5.899999999999999
21762,トマト,20140918,1620.0,0,21.9,25.5,19.6,0.0,3.5,48.0,5.899999999999999
21763,さつまいも,20140918,972.0,0,21.9,25.5,19.6,0.0,3.5,48.0,5.899999999999999
21764,かぶ,20140919,135.0,0,21.7,25.3,17.6,0.0,3.9,44.0,7.699999999999999
21765,トマト,20140919,1728.0,0,21.7,25.3,17.6,0.0,3.9,44.0,7.699999999999999
21766,さつまいも,20140919,864.0,0,21.7,25.3,17.6,0.0,3.9,44.0,7.699999999999999
21767,かぶ,20140920,124.5,0,19.9,21.9,18.1,0.0,0.0,71.0,3.799999999999997
21768,トマト,20140920,1836.0,0,19.9,21.9,18.1,0.0,0.0,71.0,3.799999999999997
21769,さつまいも,20140920,972.0,0,19.9,21.9,18.1,0.0,0.0,71.0,3.799999999999997
21770,かぶ,20140922,124.5,0,21.6,26.7,18.3,1.0,8.2,64.0,8.399999999999999
21771,トマト,20140922,2052.0,0,21.6,26.7,18.3,1.0,8.2,64.0,8.399999999999999
21772,さつまいも,20140922,972.0,0,21.6,26.7,18.3,1.0,8.2,64.0,8.399999999999999
21773,かぶ,20140924,151.5,0,22.9,26.1,20.9,0.0,0.9,65.0,5.200000000000003
21774,トマト,20140924,2268.0,0,22.9,26.1,20.9,0.0,0.9,65.0,5.200000000000003
21775,さつまいも,20140924,864.0,0,22.9,26.1,20.9,0.0,0.9,65.0,5.200000000000003
21776,かぶ,20140925,146.0,0,24.0,29.3,21.3,3.5,2.3,79.0,8.0
21777,トマト,20140925,2376.0,0,24.0,29.3,21.3,3.5,2.3,79.0,8.0
21778,さつまいも,20140925,1080.0,0,24.0,29.3,21.3,3.5,2.3,79.0,8.0
21779,かぶ,20140926,108.0,0,22.2,26.9,18.8,0.5,9.0,65.0,8.099999999999998
21780,トマト,20140926,2592.0,0,22.2,26.9,18.8,0.5,9.0,65.0,8.099999999999998
21781,さつまいも,20140926,1080.0,0,22.2,26.9,18.8,0.5,9.0,65.0,8.099999999999998
21782,かぶ,20140927,113.5,0,19.8,23.4,16.7,0.0,6.5,65.0,6.699999999999999
21783,トマト,20140927,2592.0,0,19.8,23.4,16.7,0.0,6.5,65.0,6.699999999999999
21784,さつまいも,20140927,1080.0,0,19.8,23.4,16.7,0.0,6.5,65.0,6.699999999999999
21785,かぶ,20140929,108.0,0,22.4,28.0,18.6,0.0,11.1,57.0,9.399999999999999
21786,トマト,20140929,2592.0,0,22.4,28.0,18.6,0.0,11.1,57.0,9.399999999999999
21787,さつまいも,20140929,972.0,0,22.4,28.0,18.6,0.0,11.1,57.0,9.399999999999999
21788,かぶ,20140930,113.5,0,23.2,27.4,18.7,0.0,8.3,66.0,8.7
21789,トマト,20140930,2160.0,0,23.2,27.4,18.7,0.0,8.3,66.0,8.7
21790,さつまいも,20140930,1080.0,0,23.2,27.4,18.7,0.0,8.3,66.0,8.7
21791,かぶ,20141001,108.0,0,21.0,23.5,19.1,0.0,0.0,76.0,4.399999999999999
21792,キャベツ,20141001,1404.0,0,21.0,23.5,19.1,0.0,0.0,76.0,4.399999999999999
21793,トマト,20141001,2052.0,0,21.0,23.5,19.1,0.0,0.0,76.0,4.399999999999999
21794,さつまいも,20141001,1080.0,0,21.0,23.5,19.1,0.0,0.0,76.0,4.399999999999999
21795,かぶ,20141002,108.0,0,20.6,22.6,18.3,7.5,0.1,81.0,4.300000000000001
21796,キャベツ,20141002,1296.0,0,20.6,22.6,18.3,7.5,0.1,81.0,4.300000000000001
21797,トマト,20141002,1620.0,0,20.6,22.6,18.3,7.5,0.1,81.0,4.300000000000001
21798,さつまいも,20141002,864.0,0,20.6,22.6,18.3,7.5,0.1,81.0,4.300000000000001
21799,かぶ,20141003,108.0,0,25.4,30.9,21.2,0.0,10.0,72.0,9.7
21800,キャベツ,20141003,1296.0,0,25.4,30.9,21.2,0.0,10.0,72.0,9.7
21801,トマト,20141003,1620.0,0,25.4,30.9,21.2,0.0,10.0,72.0,9.7
21802,さつまいも,20141003,1080.0,0,25.4,30.9,21.2,0.0,10.0,72.0,9.7
21803,かぶ,20141004,108.0,0,23.2,25.1,21.4,0.0,0.1,65.0,3.700000000000003
21804,キャベツ,20141004,1296.0,0,23.2,25.1,21.4,0.0,0.1,65.0,3.700000000000003
21805,トマト,20141004,1620.0,0,23.2,25.1,21.4,0.0,0.1,65.0,3.700000000000003
21806,さつまいも,20141004,1080.0,0,23.2,25.1,21.4,0.0,0.1,65.0,3.700000000000003
21807,かぶ,20141006,102.5,0,22.5,27.0,17.7,102.5,3.1,76.0,9.3
21808,キャベツ,20141006,1296.0,0,22.5,27.0,17.7,102.5,3.1,76.0,9.3
21809,トマト,20141006,972.0,0,22.5,27.0,17.7,102.5,3.1,76.0,9.3
21810,さつまいも,20141006,864.0,0,22.5,27.0,17.7,102.5,3.1,76.0,9.3
21811,かぶ,20141007,102.5,0,19.3,22.7,17.5,0.0,5.4,63.0,5.199999999999999
21812,キャベツ,20141007,1296.0,0,19.3,22.7,17.5,0.0,5.4,63.0,5.199999999999999
21813,トマト,20141007,1188.0,0,19.3,22.7,17.5,0.0,5.4,63.0,5.199999999999999
21814,さつまいも,20141007,972.0,0,19.3,22.7,17.5,0.0,5.4,63.0,5.199999999999999
21815,かぶ,20141009,108.0,0,20.4,23.5,17.7,0.0,0.3,69.0,5.800000000000001
21816,キャベツ,20141009,1404.0,0,20.4,23.5,17.7,0.0,0.3,69.0,5.800000000000001
21817,トマト,20141009,1080.0,0,20.4,23.5,17.7,0.0,0.3,69.0,5.800000000000001
21818,さつまいも,20141009,1080.0,0,20.4,23.5,17.7,0.0,0.3,69.0,5.800000000000001
21819,かぶ,20141010,102.5,0,21.0,24.5,17.3,0.0,7.1,70.0,7.199999999999999
21820,キャベツ,20141010,1296.0,0,21.0,24.5,17.3,0.0,7.1,70.0,7.199999999999999
21821,トマト,20141010,1080.0,0,21.0,24.5,17.3,0.0,7.1,70.0,7.199999999999999
21822,さつまいも,20141010,1620.0,0,21.0,24.5,17.3,0.0,7.1,70.0,7.199999999999999
21823,かぶ,20141011,102.5,0,19.2,22.3,16.6,0.0,5.7,67.0,5.699999999999999
21824,キャベツ,20141011,1296.0,0,19.2,22.3,16.6,0.0,5.7,67.0,5.699999999999999
21825,トマト,20141011,1296.0,0,19.2,22.3,16.6,0.0,5.7,67.0,5.699999999999999
21826,さつまいも,20141011,1080.0,0,19.2,22.3,16.6,0.0,5.7,67.0,5.699999999999999
21827,かぶ,20141014,108.0,0,23.6,28.3,19.2,4.5,8.4,51.0,9.100000000000001
21828,キャベツ,20141014,1296.0,0,23.6,28.3,19.2,4.5,8.4,51.0,9.100000000000001
21829,トマト,20141014,972.0,0,23.6,28.3,19.2,4.5,8.4,51.0,9.100000000000001
21830,さつまいも,20141014,1080.0,0,23.6,28.3,19.2,4.5,8.4,51.0,9.100000000000001
21831,かぶ,20141015,91.5,0,15.3,19.2,13.5,5.5,0.0,68.0,5.699999999999999
21832,キャベツ,20141015,1080.0,0,15.3,19.2,13.5,5.5,0.0,68.0,5.699999999999999
21833,トマト,20141015,1188.0,0,15.3,19.2,13.5,5.5,0.0,68.0,5.699999999999999
21834,さつまいも,20141015,972.0,0,15.3,19.2,13.5,5.5,0.0,68.0,5.699999999999999
21835,かぶ,20141016,97.0,0,16.0,19.6,13.3,0.0,2.0,77.0,6.300000000000001
21836,キャベツ,20141016,972.0,0,16.0,19.6,13.3,0.0,2.0,77.0,6.300000000000001
21837,トマト,20141016,1080.0,0,16.0,19.6,13.3,0.0,2.0,77.0,6.300000000000001
21838,さつまいも,20141016,972.0,0,16.0,19.6,13.3,0.0,2.0,77.0,6.300000000000001
21839,かぶ,20141017,129.5,0,17.9,24.3,13.4,0.0,10.3,53.0,10.9
21840,キャベツ,20141017,756.0,0,17.9,24.3,13.4,0.0,10.3,53.0,10.9
21841,トマト,20141017,1296.0,0,17.9,24.3,13.4,0.0,10.3,53.0,10.9
21842,さつまいも,20141017,756.0,0,17.9,24.3,13.4,0.0,10.3,53.0,10.9
21843,かぶ,20141018,97.0,0,16.8,21.7,13.0,0.0,7.4,47.0,8.7
21844,キャベツ,20141018,756.0,0,16.8,21.7,13.0,0.0,7.4,47.0,8.7
21845,トマト,20141018,1188.0,0,16.8,21.7,13.0,0.0,7.4,47.0,8.7
21846,さつまいも,20141018,756.0,0,16.8,21.7,13.0,0.0,7.4,47.0,8.7
21847,かぶ,20141020,91.5,0,19.9,23.8,15.5,0.0,6.5,61.0,8.3
21848,キャベツ,20141020,648.0,0,19.9,23.8,15.5,0.0,6.5,61.0,8.3
21849,トマト,20141020,1188.0,0,19.9,23.8,15.5,0.0,6.5,61.0,8.3
21850,さつまいも,20141020,1080.0,0,19.9,23.8,15.5,0.0,6.5,61.0,8.3
21851,かぶ,20141021,91.5,0,19.5,22.3,16.5,3.5,0.0,84.0,5.800000000000001
21852,キャベツ,20141021,648.0,0,19.5,22.3,16.5,3.5,0.0,84.0,5.800000000000001
21853,トマト,20141021,1188.0,0,19.5,22.3,16.5,3.5,0.0,84.0,5.800000000000001
21854,さつまいも,20141021,1080.0,0,19.5,22.3,16.5,3.5,0.0,84.0,5.800000000000001
21855,かぶ,20141023,97.0,0,13.6,14.8,12.7,7.0,0.0,83.0,2.1000000000000014
21856,キャベツ,20141023,756.0,0,13.6,14.8,12.7,7.0,0.0,83.0,2.1000000000000014
21857,トマト,20141023,1296.0,0,13.6,14.8,12.7,7.0,0.0,83.0,2.1000000000000014
21858,さつまいも,20141023,864.0,0,13.6,14.8,12.7,7.0,0.0,83.0,2.1000000000000014
21859,かぶ,20141024,97.0,0,16.5,21.0,12.2,0.0,9.8,65.0,8.8
21860,キャベツ,20141024,648.0,0,16.5,21.0,12.2,0.0,9.8,65.0,8.8
21861,トマト,20141024,1296.0,0,16.5,21.0,12.2,0.0,9.8,65.0,8.8
21862,さつまいも,20141024,864.0,0,16.5,21.0,12.2,0.0,9.8,65.0,8.8
21863,かぶ,20141025,91.5,0,17.9,23.4,12.4,0.0,7.3,72.0,10.999999999999998
21864,キャベツ,20141025,648.0,0,17.9,23.4,12.4,0.0,7.3,72.0,10.999999999999998
21865,トマト,20141025,1188.0,0,17.9,23.4,12.4,0.0,7.3,72.0,10.999999999999998
21866,さつまいも,20141025,972.0,0,17.9,23.4,12.4,0.0,7.3,72.0,10.999999999999998
21867,かぶ,20141027,97.0,0,19.4,22.0,15.1,1.0,1.7,73.0,6.9
21868,キャベツ,20141027,594.0,0,19.4,22.0,15.1,1.0,1.7,73.0,6.9
21869,トマト,20141027,1188.0,0,19.4,22.0,15.1,1.0,1.7,73.0,6.9
21870,さつまいも,20141027,972.0,0,19.4,22.0,15.1,1.0,1.7,73.0,6.9
21871,かぶ,20141028,129.5,0,15.8,20.3,12.8,0.0,10.1,33.0,7.5
21872,キャベツ,20141028,540.0,0,15.8,20.3,12.8,0.0,10.1,33.0,7.5
21873,トマト,20141028,1296.0,0,15.8,20.3,12.8,0.0,10.1,33.0,7.5
21874,さつまいも,20141028,1404.0,0,15.8,20.3,12.8,0.0,10.1,33.0,7.5
21875,かぶ,20141029,97.0,0,15.8,20.4,11.3,0.0,10.3,45.0,9.099999999999998
21876,キャベツ,20141029,432.0,0,15.8,20.4,11.3,0.0,10.3,45.0,9.099999999999998
21877,トマト,20141029,1296.0,0,15.8,20.4,11.3,0.0,10.3,45.0,9.099999999999998
21878,さつまいも,20141029,1404.0,0,15.8,20.4,11.3,0.0,10.3,45.0,9.099999999999998
21879,かぶ,20141030,91.5,0,16.4,21.7,10.7,0.0,7.9,59.0,11.0
21880,キャベツ,20141030,540.0,0,16.4,21.7,10.7,0.0,7.9,59.0,11.0
21881,トマト,20141030,1188.0,0,16.4,21.7,10.7,0.0,7.9,59.0,11.0
21882,さつまいも,20141030,1404.0,0,16.4,21.7,10.7,0.0,7.9,59.0,11.0
21883,かぶ,20141031,91.5,0,18.3,20.5,15.4,0.0,0.0,70.0,5.1
21884,キャベツ,20141031,648.0,0,18.3,20.5,15.4,0.0,0.0,70.0,5.1
21885,トマト,20141031,1404.0,0,18.3,20.5,15.4,0.0,0.0,70.0,5.1
21886,さつまいも,20141031,972.0,0,18.3,20.5,15.4,0.0,0.0,70.0,5.1
21887,かぶ,20151001,205.0,0,21.1,24.6,17.4,3.5,2.4,73.0,7.200000000000003
21888,キャベツ,20151001,1620.0,0,21.1,24.6,17.4,3.5,2.4,73.0,7.200000000000003
21889,トマト,20151001,1944.0,0,21.1,24.6,17.4,3.5,2.4,73.0,7.200000000000003
21890,さつまいも,20151001,1080.0,0,21.1,24.6,17.4,3.5,2.4,73.0,7.200000000000003
21891,ミニトマト,20151001,189.0,0,21.1,24.6,17.4,3.5,2.4,73.0,7.200000000000003
21892,かぶ,20151002,205.0,0,24.0,28.9,19.5,35.5,2.0,67.0,9.399999999999999
21893,キャベツ,20151002,1620.0,0,24.0,28.9,19.5,35.5,2.0,67.0,9.399999999999999
21894,トマト,20151002,1944.0,0,24.0,28.9,19.5,35.5,2.0,67.0,9.399999999999999
21895,さつまいも,20151002,1080.0,0,24.0,28.9,19.5,35.5,2.0,67.0,9.399999999999999
21896,ミニトマト,20151002,183.5,0,24.0,28.9,19.5,35.5,2.0,67.0,9.399999999999999
21897,かぶ,20151003,140.0,0,22.0,25.6,18.0,0.0,10.0,65.0,7.600000000000001
21898,トマト,20151003,1944.0,0,22.0,25.6,18.0,0.0,10.0,65.0,7.600000000000001
21899,さつまいも,20151003,1080.0,0,22.0,25.6,18.0,0.0,10.0,65.0,7.600000000000001
21900,ミニトマト,20151003,183.5,0,22.0,25.6,18.0,0.0,10.0,65.0,7.600000000000001
21901,かぶ,20151005,140.0,0,18.3,21.2,16.5,0.0,2.3,52.0,4.699999999999999
21902,キャベツ,20151005,1620.0,0,18.3,21.2,16.5,0.0,2.3,52.0,4.699999999999999
21903,トマト,20151005,1836.0,0,18.3,21.2,16.5,0.0,2.3,52.0,4.699999999999999
21904,さつまいも,20151005,1188.0,0,18.3,21.2,16.5,0.0,2.3,52.0,4.699999999999999
21905,ミニトマト,20151005,172.5,0,18.3,21.2,16.5,0.0,2.3,52.0,4.699999999999999
21906,かぶ,20151006,124.0,0,17.9,22.4,15.1,0.0,10.1,60.0,7.299999999999999
21907,キャベツ,20151006,1728.0,0,17.9,22.4,15.1,0.0,10.1,60.0,7.299999999999999
21908,トマト,20151006,1944.0,0,17.9,22.4,15.1,0.0,10.1,60.0,7.299999999999999
21909,さつまいも,20151006,1080.0,0,17.9,22.4,15.1,0.0,10.1,60.0,7.299999999999999
21910,ミニトマト,20151006,183.5,0,17.9,22.4,15.1,0.0,10.1,60.0,7.299999999999999
21911,かぶ,20151008,151.0,0,19.9,25.2,14.1,0.0,11.2,34.0,11.1
21912,キャベツ,20151008,1836.0,0,19.9,25.2,14.1,0.0,11.2,34.0,11.1
21913,トマト,20151008,2052.0,0,19.9,25.2,14.1,0.0,11.2,34.0,11.1
21914,さつまいも,20151008,1296.0,0,19.9,25.2,14.1,0.0,11.2,34.0,11.1
21915,ミニトマト,20151008,172.5,0,19.9,25.2,14.1,0.0,11.2,34.0,11.1
21916,かぶ,20151009,124.0,0,20.8,24.2,17.9,0.0,10.2,47.0,6.300000000000001
21917,キャベツ,20151009,1836.0,0,20.8,24.2,17.9,0.0,10.2,47.0,6.300000000000001
21918,トマト,20151009,1944.0,0,20.8,24.2,17.9,0.0,10.2,47.0,6.300000000000001
21919,さつまいも,20151009,1188.0,0,20.8,24.2,17.9,0.0,10.2,47.0,6.300000000000001
21920,ミニトマト,20151009,194.5,0,20.8,24.2,17.9,0.0,10.2,47.0,6.300000000000001
21921,かぶ,20151010,156.5,0,18.8,20.7,15.9,3.0,1.1,76.0,4.799999999999999
21922,キャベツ,20151010,2052.0,0,18.8,20.7,15.9,3.0,1.1,76.0,4.799999999999999
21923,トマト,20151010,1944.0,0,18.8,20.7,15.9,3.0,1.1,76.0,4.799999999999999
21924,さつまいも,20151010,1188.0,0,18.8,20.7,15.9,3.0,1.1,76.0,4.799999999999999
21925,ミニトマト,20151010,197.0,0,18.8,20.7,15.9,3.0,1.1,76.0,4.799999999999999
21926,かぶ,20151013,124.0,0,19.5,23.1,15.5,0.0,10.6,64.0,7.600000000000001
21927,キャベツ,20151013,1944.0,0,19.5,23.1,15.5,0.0,10.6,64.0,7.600000000000001
21928,トマト,20151013,1836.0,0,19.5,23.1,15.5,0.0,10.6,64.0,7.600000000000001
21929,さつまいも,20151013,1188.0,0,19.5,23.1,15.5,0.0,10.6,64.0,7.600000000000001
21930,ミニトマト,20151013,173.0,0,19.5,23.1,15.5,0.0,10.6,64.0,7.600000000000001
21931,かぶ,20151014,113.5,0,19.0,22.9,15.8,0.0,6.8,53.0,7.099999999999998
21932,キャベツ,20151014,1728.0,0,19.0,22.9,15.8,0.0,6.8,53.0,7.099999999999998
21933,トマト,20151014,1836.0,0,19.0,22.9,15.8,0.0,6.8,53.0,7.099999999999998
21934,さつまいも,20151014,1296.0,0,19.0,22.9,15.8,0.0,6.8,53.0,7.099999999999998
21935,ミニトマト,20151014,173.0,0,19.0,22.9,15.8,0.0,6.8,53.0,7.099999999999998
21936,かぶ,20151015,113.5,0,19.0,24.1,14.3,0.0,6.0,63.0,9.8
21937,キャベツ,20151015,1620.0,0,19.0,24.1,14.3,0.0,6.0,63.0,9.8
21938,トマト,20151015,2052.0,0,19.0,24.1,14.3,0.0,6.0,63.0,9.8
21939,さつまいも,20151015,1404.0,0,19.0,24.1,14.3,0.0,6.0,63.0,9.8
21940,ミニトマト,20151015,162.0,0,19.0,24.1,14.3,0.0,6.0,63.0,9.8
21941,かぶ,20151016,102.5,0,16.5,18.0,15.5,8.0,0.0,91.0,2.5
21942,キャベツ,20151016,1620.0,0,16.5,18.0,15.5,8.0,0.0,91.0,2.5
21943,トマト,20151016,2052.0,0,16.5,18.0,15.5,8.0,0.0,91.0,2.5
21944,さつまいも,20151016,1080.0,0,16.5,18.0,15.5,8.0,0.0,91.0,2.5
21945,ミニトマト,20151016,162.0,0,16.5,18.0,15.5,8.0,0.0,91.0,2.5
21946,かぶ,20151017,97.0,0,18.0,20.0,15.8,3.0,0.2,88.0,4.199999999999999
21947,キャベツ,20151017,1512.0,0,18.0,20.0,15.8,3.0,0.2,88.0,4.199999999999999
21948,トマト,20151017,2052.0,0,18.0,20.0,15.8,3.0,0.2,88.0,4.199999999999999
21949,さつまいも,20151017,1404.0,0,18.0,20.0,15.8,3.0,0.2,88.0,4.199999999999999
21950,ミニトマト,20151017,162.0,0,18.0,20.0,15.8,3.0,0.2,88.0,4.199999999999999
21951,かぶ,20151019,102.5,0,19.2,24.2,15.4,0.0,10.0,69.0,8.799999999999999
21952,キャベツ,20151019,1296.0,0,19.2,24.2,15.4,0.0,10.0,69.0,8.799999999999999
21953,トマト,20151019,1944.0,0,19.2,24.2,15.4,0.0,10.0,69.0,8.799999999999999
21954,さつまいも,20151019,1188.0,0,19.2,24.2,15.4,0.0,10.0,69.0,8.799999999999999
21955,ミニトマト,20151019,156.5,0,19.2,24.2,15.4,0.0,10.0,69.0,8.799999999999999
21956,かぶ,20151020,97.0,0,19.0,22.6,15.8,0.0,4.3,75.0,6.800000000000001
21957,キャベツ,20151020,1296.0,0,19.0,22.6,15.8,0.0,4.3,75.0,6.800000000000001
21958,トマト,20151020,1944.0,0,19.0,22.6,15.8,0.0,4.3,75.0,6.800000000000001
21959,さつまいも,20151020,1296.0,0,19.0,22.6,15.8,0.0,4.3,75.0,6.800000000000001
21960,ミニトマト,20151020,156.5,0,19.0,22.6,15.8,0.0,4.3,75.0,6.800000000000001
21961,かぶ,20151022,102.5,0,17.7,22.5,14.4,0.0,5.7,70.0,8.1
21962,キャベツ,20151022,1296.0,0,17.7,22.5,14.4,0.0,5.7,70.0,8.1
21963,トマト,20151022,1620.0,0,17.7,22.5,14.4,0.0,5.7,70.0,8.1
21964,さつまいも,20151022,1944.0,0,17.7,22.5,14.4,0.0,5.7,70.0,8.1
21965,ミニトマト,20151022,129.5,0,17.7,22.5,14.4,0.0,5.7,70.0,8.1
21966,かぶ,20151023,97.0,0,18.0,21.4,15.8,0.0,3.9,71.0,5.599999999999998
21967,キャベツ,20151023,1296.0,0,18.0,21.4,15.8,0.0,3.9,71.0,5.599999999999998
21968,トマト,20151023,1620.0,0,18.0,21.4,15.8,0.0,3.9,71.0,5.599999999999998
21969,さつまいも,20151023,1188.0,0,18.0,21.4,15.8,0.0,3.9,71.0,5.599999999999998
21970,ミニトマト,20151023,146.0,0,18.0,21.4,15.8,0.0,3.9,71.0,5.599999999999998
21971,かぶ,20151024,102.5,0,19.4,23.5,15.0,0.0,8.3,75.0,8.5
21972,キャベツ,20151024,1188.0,0,19.4,23.5,15.0,0.0,8.3,75.0,8.5
21973,トマト,20151024,1620.0,0,19.4,23.5,15.0,0.0,8.3,75.0,8.5
21974,さつまいも,20151024,2322.0,0,19.4,23.5,15.0,0.0,8.3,75.0,8.5
21975,ミニトマト,20151024,167.5,0,19.4,23.5,15.0,0.0,8.3,75.0,8.5
21976,かぶ,20151026,97.0,0,15.8,20.2,10.7,0.0,10.0,42.0,9.5
21977,キャベツ,20151026,972.0,0,15.8,20.2,10.7,0.0,10.0,42.0,9.5
21978,トマト,20151026,1404.0,0,15.8,20.2,10.7,0.0,10.0,42.0,9.5
21979,さつまいも,20151026,1944.0,0,15.8,20.2,10.7,0.0,10.0,42.0,9.5
21980,ミニトマト,20151026,167.5,0,15.8,20.2,10.7,0.0,10.0,42.0,9.5
21981,かぶ,20151027,97.0,0,19.4,24.4,12.8,0.0,8.3,64.0,11.599999999999998
21982,キャベツ,20151027,972.0,0,19.4,24.4,12.8,0.0,8.3,64.0,11.599999999999998
21983,トマト,20151027,1512.0,0,19.4,24.4,12.8,0.0,8.3,64.0,11.599999999999998
21984,さつまいも,20151027,1296.0,0,19.4,24.4,12.8,0.0,8.3,64.0,11.599999999999998
21985,ミニトマト,20151027,178.0,0,19.4,24.4,12.8,0.0,8.3,64.0,11.599999999999998
21986,かぶ,20151029,102.5,0,17.6,19.0,16.0,0.0,2.1,65.0,3.0
21987,キャベツ,20151029,1080.0,0,17.6,19.0,16.0,0.0,2.1,65.0,3.0
21988,トマト,20151029,1188.0,0,17.6,19.0,16.0,0.0,2.1,65.0,3.0
21989,さつまいも,20151029,1296.0,0,17.6,19.0,16.0,0.0,2.1,65.0,3.0
21990,ミニトマト,20151029,178.5,0,17.6,19.0,16.0,0.0,2.1,65.0,3.0
21991,かぶ,20151030,124.0,0,17.9,20.9,15.7,0.0,5.8,63.0,5.199999999999999
21992,キャベツ,20151030,1188.0,0,17.9,20.9,15.7,0.0,5.8,63.0,5.199999999999999
21993,トマト,20151030,1296.0,0,17.9,20.9,15.7,0.0,5.8,63.0,5.199999999999999
21994,さつまいも,20151030,1080.0,0,17.9,20.9,15.7,0.0,5.8,63.0,5.199999999999999
21995,ミニトマト,20151030,173.0,0,17.9,20.9,15.7,0.0,5.8,63.0,5.199999999999999
21996,かぶ,20151031,91.5,0,14.5,16.8,12.2,0.0,0.1,64.0,4.600000000000001
21997,キャベツ,20151031,1296.0,0,14.5,16.8,12.2,0.0,0.1,64.0,4.600000000000001
21998,トマト,20151031,1296.0,0,14.5,16.8,12.2,0.0,0.1,64.0,4.600000000000001
21999,さつまいも,20151031,1080.0,0,14.5,16.8,12.2,0.0,0.1,64.0,4.600000000000001
22000,ミニトマト,20151031,167.5,0,14.5,16.8,12.2,0.0,0.1,64.0,4.600000000000001
22001,かぶ,20161001,167.5,0,20.1,22.1,18.7,1.5,0.0,86.0,3.400000000000002
22002,キャベツ,20161001,864.0,0,20.1,22.1,18.7,1.5,0.0,86.0,3.400000000000002
22003,トマト,20161001,1620.0,0,20.1,22.1,18.7,1.5,0.0,86.0,3.400000000000002
22004,さつまいも,20161001,1188.0,0,20.1,22.1,18.7,1.5,0.0,86.0,3.400000000000002
22005,ミニトマト,20161001,167.0,0,20.1,22.1,18.7,1.5,0.0,86.0,3.400000000000002
22006,かぶ,20161003,178.0,0,23.1,26.4,21.0,26.5,0.0,91.0,5.399999999999999
22007,キャベツ,20161003,1080.0,0,23.1,26.4,21.0,26.5,0.0,91.0,5.399999999999999
22008,トマト,20161003,1836.0,0,23.1,26.4,21.0,26.5,0.0,91.0,5.399999999999999
22009,さつまいも,20161003,1188.0,0,23.1,26.4,21.0,26.5,0.0,91.0,5.399999999999999
22010,ミニトマト,20161003,172.5,0,23.1,26.4,21.0,26.5,0.0,91.0,5.399999999999999
22011,かぶ,20161004,173.0,0,25.4,31.6,21.7,0.0,6.1,77.0,9.900000000000002
22012,キャベツ,20161004,1188.0,0,25.4,31.6,21.7,0.0,6.1,77.0,9.900000000000002
22013,トマト,20161004,1728.0,0,25.4,31.6,21.7,0.0,6.1,77.0,9.900000000000002
